run_id,facility_id,drug_id,factor,factor_value,weight_contribution
L2-2026-01,PKM-012,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-012,OBT-013,days_of_stock,58.7,0.0
L2-2026-01,PKM-012,OBT-013,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-014,days_of_stock,80.0,0.0
L2-2026-01,PKM-012,OBT-014,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-015,days_of_stock,84.0,0.0
L2-2026-01,PKM-012,OBT-015,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-016,days_of_stock,87.0,0.0
L2-2026-01,PKM-012,OBT-016,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-017,days_of_stock,38.3,0.0
L2-2026-01,PKM-012,OBT-017,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-018,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-018,days_of_stock,60.0,0.0
L2-2026-01,PKM-012,OBT-018,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-012,OBT-022,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-022,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-022,days_of_stock,187.5,0.0
L2-2026-01,PKM-012,OBT-022,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-023,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-023,days_of_stock,100.0,0.0
L2-2026-01,PKM-012,OBT-023,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-024,days_of_stock,78.0,0.0
L2-2026-01,PKM-012,OBT-024,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-026,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-026,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-026,days_of_stock,32.3,0.0
L2-2026-01,PKM-012,OBT-026,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-027,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-027,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-027,days_of_stock,34.0,0.0
L2-2026-01,PKM-012,OBT-027,regional_mmr,346.0,0.455
L2-2026-01,PKM-012,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-012,OBT-028,accessibility,2,0.1823
L2-2026-01,PKM-012,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-012,OBT-028,days_of_stock,0.0,0.6931
L2-2026-01,PKM-012,OBT-028,regional_mmr,346.0,0.455
L2-2026-01,PKM-013,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-001,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-001,days_of_stock,116.0,0.0
L2-2026-01,PKM-013,OBT-001,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-002,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-002,days_of_stock,120.0,0.0
L2-2026-01,PKM-013,OBT-002,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-003,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-003,days_of_stock,65.0,0.0
L2-2026-01,PKM-013,OBT-003,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-004,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-004,days_of_stock,74.7,0.0
L2-2026-01,PKM-013,OBT-004,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-005,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-005,days_of_stock,90.0,0.0
L2-2026-01,PKM-013,OBT-005,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-006,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-006,days_of_stock,90.0,0.0
L2-2026-01,PKM-013,OBT-006,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-013,OBT-007,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-007,days_of_stock,90.0,0.0
L2-2026-01,PKM-013,OBT-007,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-008,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-008,days_of_stock,21.6,0.2469
L2-2026-01,PKM-013,OBT-008,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-009,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-009,days_of_stock,30.8,0.0
L2-2026-01,PKM-013,OBT-009,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-013,OBT-010,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-010,days_of_stock,15.0,0.4055
L2-2026-01,PKM-013,OBT-010,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-011,drug_category,emergency,1.0986
L2-2026-01,PKM-013,OBT-011,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-011,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-011,days_of_stock,30.0,0.0
L2-2026-01,PKM-013,OBT-011,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-012,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-012,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-012,days_of_stock,31.8,0.0
L2-2026-01,PKM-013,OBT-012,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-013,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-013,days_of_stock,127.5,0.0
L2-2026-01,PKM-013,OBT-013,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-015,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-015,days_of_stock,100.0,0.0
L2-2026-01,PKM-013,OBT-015,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-016,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-016,days_of_stock,95.0,0.0
L2-2026-01,PKM-013,OBT-016,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-017,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-017,stockout_history,1,0.1823
L2-2026-01,PKM-013,OBT-017,days_of_stock,0.0,0.6931
L2-2026-01,PKM-013,OBT-017,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-022,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-022,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-022,days_of_stock,38.6,0.0
L2-2026-01,PKM-013,OBT-022,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-023,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-023,days_of_stock,60.0,0.0
L2-2026-01,PKM-013,OBT-023,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-024,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-024,days_of_stock,69.1,0.0
L2-2026-01,PKM-013,OBT-024,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-025,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-025,days_of_stock,60.0,0.0
L2-2026-01,PKM-013,OBT-025,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-026,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-026,stockout_history,1,0.1823
L2-2026-01,PKM-013,OBT-026,days_of_stock,0.0,0.6931
L2-2026-01,PKM-013,OBT-026,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-027,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-027,stockout_history,1,0.1823
L2-2026-01,PKM-013,OBT-027,days_of_stock,0.0,0.6931
L2-2026-01,PKM-013,OBT-027,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-013,OBT-028,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-028,days_of_stock,30.0,0.0
L2-2026-01,PKM-013,OBT-028,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-029,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-029,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-029,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-029,days_of_stock,64.6,0.0
L2-2026-01,PKM-013,OBT-029,regional_mmr,183.2,0.2663
L2-2026-01,PKM-013,OBT-030,drug_category,essential,0.6931
L2-2026-01,PKM-013,OBT-030,accessibility,3,0.0
L2-2026-01,PKM-013,OBT-030,stockout_history,0,0.0
L2-2026-01,PKM-013,OBT-030,days_of_stock,60.0,0.0
L2-2026-01,PKM-013,OBT-030,regional_mmr,183.2,0.2663
L2-2026-01,PKM-014,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-001,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-001,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-001,days_of_stock,102.0,0.0
L2-2026-01,PKM-014,OBT-001,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-002,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-002,days_of_stock,120.0,0.0
L2-2026-01,PKM-014,OBT-002,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-003,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-003,days_of_stock,46.2,0.0
L2-2026-01,PKM-014,OBT-003,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-004,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-004,days_of_stock,32.7,0.0
L2-2026-01,PKM-014,OBT-004,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-005,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-005,days_of_stock,38.6,0.0
L2-2026-01,PKM-014,OBT-005,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-006,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-006,days_of_stock,38.6,0.0
L2-2026-01,PKM-014,OBT-006,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-014,OBT-007,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-007,days_of_stock,60.0,0.0
L2-2026-01,PKM-014,OBT-007,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-008,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-008,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-008,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-008,days_of_stock,40.0,0.0
L2-2026-01,PKM-014,OBT-008,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-009,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-009,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-009,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-009,days_of_stock,45.9,0.0
L2-2026-01,PKM-014,OBT-009,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-010,drug_category,emergency,1.0986
L2-2026-01,PKM-014,OBT-010,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-010,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-010,days_of_stock,60.0,0.0
L2-2026-01,PKM-014,OBT-010,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-011,drug_category,emergency,1.0986
L2-2026-01,PKM-014,OBT-011,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-011,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-011,days_of_stock,20.0,0.2877
L2-2026-01,PKM-014,OBT-011,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-012,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-012,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-012,days_of_stock,20.3,0.2802
L2-2026-01,PKM-014,OBT-012,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-013,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-013,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-013,days_of_stock,42.2,0.0
L2-2026-01,PKM-014,OBT-013,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-014,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-014,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-014,days_of_stock,120.0,0.0
L2-2026-01,PKM-014,OBT-014,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-015,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-015,days_of_stock,300.0,0.0
L2-2026-01,PKM-014,OBT-015,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-016,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-016,days_of_stock,220.0,0.0
L2-2026-01,PKM-014,OBT-016,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-017,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-017,stockout_history,1,0.1823
L2-2026-01,PKM-014,OBT-017,days_of_stock,55.5,0.0
L2-2026-01,PKM-014,OBT-017,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-018,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-018,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-018,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-018,days_of_stock,0.0,0.6931
L2-2026-01,PKM-014,OBT-018,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-022,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-022,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-022,stockout_history,1,0.1823
L2-2026-01,PKM-014,OBT-022,days_of_stock,0.0,0.6931
L2-2026-01,PKM-014,OBT-022,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-023,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-023,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-023,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-023,days_of_stock,0.0,0.6931
L2-2026-01,PKM-014,OBT-023,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-024,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-024,days_of_stock,50.3,0.0
L2-2026-01,PKM-014,OBT-024,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-025,drug_category,essential,0.6931
L2-2026-01,PKM-014,OBT-025,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-025,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-025,days_of_stock,60.0,0.0
L2-2026-01,PKM-014,OBT-025,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-026,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-026,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-026,stockout_history,1,0.1823
L2-2026-01,PKM-014,OBT-026,days_of_stock,46.7,0.0
L2-2026-01,PKM-014,OBT-026,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-027,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-027,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-027,stockout_history,1,0.1823
L2-2026-01,PKM-014,OBT-027,days_of_stock,47.1,0.0
L2-2026-01,PKM-014,OBT-027,regional_mmr,217.4,0.309
L2-2026-01,PKM-014,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-014,OBT-028,accessibility,3,0.0
L2-2026-01,PKM-014,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-014,OBT-028,days_of_stock,30.0,0.0
L2-2026-01,PKM-014,OBT-028,regional_mmr,217.4,0.309
L2-2026-01,PKM-015,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-001,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-001,stockout_history,1,0.1823
L2-2026-01,PKM-015,OBT-001,days_of_stock,0.0,0.6931
L2-2026-01,PKM-015,OBT-001,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-002,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-002,days_of_stock,6.7,0.5747
L2-2026-01,PKM-015,OBT-002,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-003,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-003,days_of_stock,13.6,0.4361
L2-2026-01,PKM-015,OBT-003,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-004,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-004,days_of_stock,8.7,0.5365
L2-2026-01,PKM-015,OBT-004,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-005,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-005,stockout_history,1,0.1823
L2-2026-01,PKM-015,OBT-005,days_of_stock,0.0,0.6931
L2-2026-01,PKM-015,OBT-005,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-006,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-006,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-006,days_of_stock,5.7,0.5933
L2-2026-01,PKM-015,OBT-006,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-007,drug_category,emergency,1.0986
L2-2026-01,PKM-015,OBT-007,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-007,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-007,days_of_stock,0.0,0.6931
L2-2026-01,PKM-015,OBT-007,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-011,drug_category,emergency,1.0986
L2-2026-01,PKM-015,OBT-011,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-011,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-011,days_of_stock,165.0,0.0
L2-2026-01,PKM-015,OBT-011,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-012,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-012,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-012,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-012,days_of_stock,165.7,0.0
L2-2026-01,PKM-015,OBT-012,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-013,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-013,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-013,stockout_history,1,0.1823
L2-2026-01,PKM-015,OBT-013,days_of_stock,48.6,0.0
L2-2026-01,PKM-015,OBT-013,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-014,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-014,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-014,stockout_history,1,0.1823
L2-2026-01,PKM-015,OBT-014,days_of_stock,0.0,0.6931
L2-2026-01,PKM-015,OBT-014,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-015,drug_category,essential,0.6931
L2-2026-01,PKM-015,OBT-015,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-015,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-015,days_of_stock,72.0,0.0
L2-2026-01,PKM-015,OBT-015,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-016,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-016,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-016,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-016,days_of_stock,51.0,0.0
L2-2026-01,PKM-015,OBT-016,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-017,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-017,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-017,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-017,days_of_stock,185.0,0.0
L2-2026-01,PKM-015,OBT-017,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-024,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-024,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-024,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-024,days_of_stock,102.0,0.0
L2-2026-01,PKM-015,OBT-024,regional_mmr,301.7,0.4071
L2-2026-01,PKM-015,OBT-028,drug_category,routine,0.0
L2-2026-01,PKM-015,OBT-028,accessibility,2,0.1823
L2-2026-01,PKM-015,OBT-028,stockout_history,0,0.0
L2-2026-01,PKM-015,OBT-028,days_of_stock,60.0,0.0
L2-2026-01,PKM-015,OBT-028,regional_mmr,301.7,0.4071
L2-2026-01,PKM-016,OBT-001,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-001,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-001,stockout_history,1,0.1823
L2-2026-01,PKM-016,OBT-001,days_of_stock,66.9,0.0
L2-2026-01,PKM-016,OBT-001,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-002,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-002,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-002,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-002,days_of_stock,80.0,0.0
L2-2026-01,PKM-016,OBT-002,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-003,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-003,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-003,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-003,days_of_stock,41.2,0.0
L2-2026-01,PKM-016,OBT-003,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-004,drug_category,essential,0.6931
L2-2026-01,PKM-016,OBT-004,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-004,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-004,days_of_stock,9.4,0.5228
L2-2026-01,PKM-016,OBT-004,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-005,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-005,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-005,stockout_history,0,0.0
L2-2026-01,PKM-016,OBT-005,days_of_stock,7.3,0.5634
L2-2026-01,PKM-016,OBT-005,regional_mmr,257.7,0.3571
L2-2026-01,PKM-016,OBT-006,drug_category,routine,0.0
L2-2026-01,PKM-016,OBT-006,accessibility,3,0.0
L2-2026-01,PKM-016,OBT-006,stockout_history,0,0.0
