facility_id,period,drug_id,opening_stock,resupply_units,consumption,closing_stock,stockout_flag
PKM-022,2023-07-01,OBT-013,40,13,0,40,False
PKM-022,2023-08-01,OBT-013,40,0,40,0,True
PKM-022,2023-09-01,OBT-013,92,92,17,75,False
PKM-022,2023-10-01,OBT-013,92,17,6,86,False
PKM-022,2023-11-01,OBT-013,92,6,36,56,False
PKM-022,2023-12-01,OBT-013,72,16,23,49,False
PKM-022,2024-01-01,OBT-013,72,23,25,47,False
PKM-022,2024-02-01,OBT-013,72,25,13,59,False
PKM-022,2024-03-01,OBT-013,59,0,13,46,False
PKM-022,2024-04-01,OBT-013,50,4,46,4,False
PKM-022,2024-05-01,OBT-013,92,88,34,58,False
PKM-022,2024-06-01,OBT-013,92,34,0,92,False
PKM-022,2024-07-01,OBT-013,92,0,17,75,False
PKM-022,2024-08-01,OBT-013,75,0,40,35,False
PKM-022,2024-09-01,OBT-013,80,45,17,63,False
PKM-022,2024-10-01,OBT-013,80,17,46,34,False
PKM-022,2024-11-01,OBT-013,92,58,23,69,False
PKM-022,2024-12-01,OBT-013,92,23,0,92,False
PKM-022,2025-01-01,OBT-013,92,0,6,86,False
PKM-022,2025-02-01,OBT-013,86,0,17,69,False
PKM-022,2025-03-01,OBT-013,69,0,17,52,False
PKM-022,2025-04-01,OBT-013,52,0,13,39,False
PKM-022,2025-05-01,OBT-013,40,1,17,23,False
PKM-022,2025-06-01,OBT-013,40,17,6,34,False
PKM-022,2025-07-01,OBT-013,40,6,40,0,True
PKM-022,2025-08-01,OBT-013,92,92,40,52,False
PKM-022,2025-09-01,OBT-013,92,40,23,69,False
PKM-022,2025-10-01,OBT-013,92,23,13,79,False
PKM-022,2025-11-01,OBT-013,80,1,23,57,False
PKM-022,2025-12-01,OBT-013,57,0,23,34,False
PKM-022,2023-01-01,OBT-014,11,0,6,5,False
PKM-022,2023-02-01,OBT-014,12,7,0,12,False
PKM-022,2023-03-01,OBT-014,12,0,0,12,False
PKM-022,2023-04-01,OBT-014,12,0,6,6,False
PKM-022,2023-05-01,OBT-014,12,6,0,12,False
PKM-022,2023-06-01,OBT-014,12,0,0,12,False
PKM-022,2023-07-01,OBT-014,12,0,0,12,False
PKM-022,2023-08-01,OBT-014,12,0,11,1,False
PKM-022,2023-09-01,OBT-014,22,21,6,16,False
PKM-022,2023-10-01,OBT-014,22,6,0,22,False
PKM-022,2023-11-01,OBT-014,22,0,6,16,False
PKM-022,2023-12-01,OBT-014,16,0,6,10,False
PKM-022,2024-01-01,OBT-014,12,2,0,12,False
PKM-022,2024-02-01,OBT-014,12,0,0,12,False
PKM-022,2024-03-01,OBT-014,12,0,0,12,False
PKM-022,2024-04-01,OBT-014,12,0,11,1,False
PKM-022,2024-05-01,OBT-014,22,21,11,11,False
PKM-022,2024-06-01,OBT-014,22,11,0,22,False
PKM-022,2024-07-01,OBT-014,22,0,6,16,False
PKM-022,2024-08-01,OBT-014,22,6,11,11,False
PKM-022,2024-09-01,OBT-014,22,11,6,16,False
PKM-022,2024-10-01,OBT-014,22,6,11,11,False
PKM-022,2024-11-01,OBT-014,22,11,6,16,False
PKM-022,2024-12-01,OBT-014,22,6,0,22,False
PKM-022,2025-01-01,OBT-014,22,0,0,22,False
PKM-022,2025-02-01,OBT-014,22,0,6,16,False
PKM-022,2025-03-01,OBT-014,16,0,6,10,False
PKM-022,2025-04-01,OBT-014,12,2,0,12,False
PKM-022,2025-05-01,OBT-014,12,0,6,6,False
PKM-022,2025-06-01,OBT-014,12,6,0,12,False
PKM-022,2025-07-01,OBT-014,12,0,11,1,False
PKM-022,2025-08-01,OBT-014,22,21,11,11,False
PKM-022,2025-09-01,OBT-014,22,11,6,16,False
PKM-022,2025-10-01,OBT-014,22,6,0,22,False
PKM-022,2025-11-01,OBT-014,22,0,6,16,False
PKM-022,2025-12-01,OBT-014,16,0,6,10,False
PKM-022,2023-01-01,OBT-015,5,0,0,5,False
PKM-022,2023-02-01,OBT-015,5,0,0,5,False
PKM-022,2023-03-01,OBT-015,5,0,5,0,True
PKM-022,2023-04-01,OBT-015,16,16,0,16,False
PKM-022,2023-05-01,OBT-015,16,0,0,16,False
PKM-022,2023-06-01,OBT-015,16,0,0,16,False
PKM-022,2023-07-01,OBT-015,16,0,4,12,False
PKM-022,2023-08-01,OBT-015,12,0,9,3,False
PKM-022,2023-09-01,OBT-015,18,15,0,18,False
PKM-022,2023-10-01,OBT-015,18,0,3,15,False
PKM-022,2023-11-01,OBT-015,18,3,0,18,False
PKM-022,2023-12-01,OBT-015,18,0,0,18,False
PKM-022,2024-01-01,OBT-015,18,0,0,18,False
PKM-022,2024-02-01,OBT-015,18,0,2,16,False
PKM-022,2024-03-01,OBT-015,16,0,0,16,False
PKM-022,2024-04-01,OBT-015,16,0,0,16,False
PKM-022,2024-05-01,OBT-015,16,0,0,16,False
PKM-022,2024-06-01,OBT-015,16,0,0,16,False
PKM-022,2024-07-01,OBT-015,16,0,4,12,False
PKM-022,2024-08-01,OBT-015,12,0,0,12,False
PKM-022,2024-09-01,OBT-015,12,0,0,12,False
PKM-022,2024-10-01,OBT-015,12,0,0,12,False
PKM-022,2024-11-01,OBT-015,12,0,2,10,False
PKM-022,2024-12-01,OBT-015,10,0,0,10,False
PKM-022,2025-01-01,OBT-015,10,0,5,5,False
PKM-022,2025-02-01,OBT-015,10,5,8,2,False
PKM-022,2025-03-01,OBT-015,16,14,0,16,False
PKM-022,2025-04-01,OBT-015,16,0,0,16,False
PKM-022,2025-05-01,OBT-015,16,0,8,8,False
PKM-022,2025-06-01,OBT-015,16,8,5,11,False
PKM-022,2025-07-01,OBT-015,16,5,0,16,False
PKM-022,2025-08-01,OBT-015,16,0,0,16,False
PKM-022,2025-09-01,OBT-015,16,0,5,11,False
PKM-022,2025-10-01,OBT-015,11,0,2,9,False
PKM-022,2025-11-01,OBT-015,10,1,0,10,False
PKM-022,2025-12-01,OBT-015,10,0,5,5,False
PKM-022,2023-01-01,OBT-016,10,0,0,10,False
PKM-022,2023-02-01,OBT-016,10,0,0,10,False
PKM-022,2023-03-01,OBT-016,10,0,10,0,True
PKM-022,2023-04-01,OBT-016,30,30,0,30,False
PKM-022,2023-05-01,OBT-016,30,0,0,30,False
PKM-022,2023-06-01,OBT-016,30,0,0,30,False
PKM-022,2023-07-01,OBT-016,30,0,8,22,False
PKM-022,2023-08-01,OBT-016,22,0,19,3,False
PKM-022,2023-09-01,OBT-016,38,35,0,38,False
PKM-022,2023-10-01,OBT-016,38,0,5,33,False
PKM-022,2023-11-01,OBT-016,38,5,0,38,False
PKM-022,2023-12-01,OBT-016,38,0,0,38,False
PKM-022,2024-01-01,OBT-016,38,0,0,38,False
PKM-022,2024-02-01,OBT-016,38,0,5,33,False
PKM-022,2024-03-01,OBT-016,33,0,0,33,False
PKM-022,2024-04-01,OBT-016,33,0,0,33,False
PKM-022,2024-05-01,OBT-016,33,0,0,33,False
PKM-022,2024-06-01,OBT-016,33,0,0,33,False
PKM-022,2024-07-01,OBT-016,33,0,7,26,False
PKM-022,2024-08-01,OBT-016,26,0,0,26,False
PKM-022,2024-09-01,OBT-016,26,0,0,26,False
PKM-022,2024-10-01,OBT-016,26,0,0,26,False
PKM-022,2024-11-01,OBT-016,26,0,4,22,False
PKM-022,2024-12-01,OBT-016,22,0,0,22,False
PKM-022,2025-01-01,OBT-016,22,0,10,12,False
PKM-022,2025-02-01,OBT-016,20,8,16,4,False
PKM-022,2025-03-01,OBT-016,4,0,0,4,False
PKM-022,2025-04-01,OBT-016,4,0,0,4,False
PKM-022,2025-05-01,OBT-016,32,28,16,16,False
PKM-022,2025-06-01,OBT-016,32,16,10,22,False
PKM-022,2025-07-01,OBT-016,32,10,0,32,False
PKM-022,2025-08-01,OBT-016,32,0,0,32,False
PKM-022,2025-09-01,OBT-016,32,0,11,21,False
PKM-022,2025-10-01,OBT-016,22,1,4,18,False
PKM-022,2025-11-01,OBT-016,22,4,0,22,False
PKM-022,2025-12-01,OBT-016,22,0,10,12,False
PKM-022,2023-01-01,OBT-017,30,0,13,17,False
PKM-022,2023-02-01,OBT-017,26,9,26,0,True
PKM-022,2023-03-01,OBT-017,76,76,9,67,False
PKM-022,2023-04-01,OBT-017,67,0,13,54,False
PKM-022,2023-05-01,OBT-017,76,22,13,63,False
PKM-022,2023-06-01,OBT-017,63,0,0,63,False
PKM-022,2023-07-01,OBT-017,63,0,5,58,False
PKM-022,2023-08-01,OBT-017,58,0,24,34,False
PKM-022,2023-09-01,OBT-017,48,14,25,23,False
PKM-022,2023-10-01,OBT-017,50,27,28,22,False
PKM-022,2023-11-01,OBT-017,56,34,0,56,False
PKM-022,2023-12-01,OBT-017,56,0,0,56,False
PKM-022,2024-01-01,OBT-017,56,0,0,56,False
PKM-022,2024-02-01,OBT-017,56,0,3,53,False
PKM-022,2024-03-01,OBT-017,53,0,13,40,False
PKM-022,2024-04-01,OBT-017,40,0,13,27,False
PKM-022,2024-05-01,OBT-017,27,0,25,2,False
PKM-022,2024-06-01,OBT-017,50,48,0,50,False
PKM-022,2024-07-01,OBT-017,50,0,4,46,False
PKM-022,2024-08-01,OBT-017,50,4,0,50,False
PKM-022,2024-09-01,OBT-017,50,0,13,37,False
PKM-022,2024-10-01,OBT-017,37,0,0,37,False
PKM-022,2024-11-01,OBT-017,37,0,15,22,False
PKM-022,2024-12-01,OBT-017,30,8,0,30,False
PKM-022,2025-01-01,OBT-017,30,0,30,0,True
PKM-022,2025-02-01,OBT-017,88,88,35,53,False
PKM-022,2025-03-01,OBT-017,88,35,0,88,False
PKM-022,2025-04-01,OBT-017,88,0,13,75,False
PKM-022,2025-05-01,OBT-017,75,0,22,53,False
PKM-022,2025-06-01,OBT-017,53,0,6,47,False
PKM-022,2025-07-01,OBT-017,47,0,38,9,False
PKM-022,2025-08-01,OBT-017,76,67,0,76,False
PKM-022,2025-09-01,OBT-017,76,0,6,70,False
PKM-022,2025-10-01,OBT-017,76,6,3,73,False
PKM-022,2025-11-01,OBT-017,73,0,0,73,False
PKM-022,2025-12-01,OBT-017,73,0,6,67,False
PKM-022,2023-01-01,OBT-018,8,0,0,8,False
PKM-022,2023-02-01,OBT-018,8,0,0,8,False
PKM-022,2023-03-01,OBT-018,8,0,0,8,False
PKM-022,2023-04-01,OBT-018,8,0,0,8,False
PKM-022,2023-05-01,OBT-018,8,0,0,8,False
PKM-022,2023-06-01,OBT-018,8,0,0,8,False
PKM-022,2023-07-01,OBT-018,8,0,8,0,True
PKM-022,2023-08-01,OBT-018,48,48,0,48,False
PKM-022,2023-09-01,OBT-018,48,0,0,48,False
PKM-022,2023-10-01,OBT-018,48,0,24,24,False
PKM-022,2023-11-01,OBT-018,48,24,0,48,False
PKM-022,2023-12-01,OBT-018,48,0,0,48,False
PKM-022,2024-01-01,OBT-018,48,0,0,48,False
PKM-022,2024-02-01,OBT-018,48,0,24,24,False
PKM-022,2024-03-01,OBT-018,48,24,24,24,False
PKM-022,2024-04-01,OBT-018,48,24,0,48,False
PKM-022,2024-05-01,OBT-018,48,0,0,48,False
PKM-022,2024-06-01,OBT-018,48,0,0,48,False
PKM-022,2024-07-01,OBT-018,48,0,0,48,False
PKM-022,2024-08-01,OBT-018,48,0,0,48,False
PKM-022,2024-09-01,OBT-018,48,0,0,48,False
PKM-022,2024-10-01,OBT-018,48,0,0,48,False
PKM-022,2024-11-01,OBT-018,48,0,0,48,False
PKM-022,2024-12-01,OBT-018,48,0,0,48,False
PKM-022,2025-01-01,OBT-018,48,0,0,48,False
PKM-022,2025-02-01,OBT-018,48,0,0,48,False
PKM-022,2025-03-01,OBT-018,48,0,0,48,False
PKM-022,2025-04-01,OBT-018,48,0,0,48,False
PKM-022,2025-05-01,OBT-018,48,0,0,48,False
PKM-022,2025-06-01,OBT-018,48,0,0,48,False
PKM-022,2025-07-01,OBT-018,48,0,24,24,False
PKM-022,2025-08-01,OBT-018,48,24,0,48,False
PKM-022,2025-09-01,OBT-018,48,0,0,48,False
PKM-022,2025-10-01,OBT-018,48,0,0,48,False
PKM-022,2025-11-01,OBT-018,48,0,0,48,False
PKM-022,2025-12-01,OBT-018,48,0,0,48,False
PKM-022,2023-01-01,OBT-019,10,0,0,10,False
PKM-022,2023-02-01,OBT-019,10,0,0,10,False
PKM-022,2023-03-01,OBT-019,10,0,0,10,False
PKM-022,2023-04-01,OBT-019,10,0,0,10,False
PKM-022,2023-05-01,OBT-019,10,0,0,10,False
PKM-022,2023-06-01,OBT-019,10,0,0,10,False
PKM-022,2023-07-01,OBT-019,10,0,0,10,False
PKM-022,2023-08-01,OBT-019,10,0,0,10,False
PKM-022,2023-09-01,OBT-019,10,0,0,10,False
PKM-022,2023-10-01,OBT-019,10,0,0,10,False
PKM-022,2023-11-01,OBT-019,10,0,0,10,False
PKM-022,2023-12-01,OBT-019,10,0,0,10,False
PKM-022,2024-01-01,OBT-019,10,0,0,10,False
PKM-022,2024-02-01,OBT-019,10,0,0,10,False
PKM-022,2024-03-01,OBT-019,10,0,0,10,False
PKM-022,2024-04-01,OBT-019,10,0,0,10,False
PKM-022,2024-05-01,OBT-019,10,0,0,10,False
PKM-022,2024-06-01,OBT-019,10,0,0,10,False
PKM-022,2024-07-01,OBT-019,10,0,0,10,False
PKM-022,2024-08-01,OBT-019,10,0,0,10,False
PKM-022,2024-09-01,OBT-019,10,0,0,10,False
PKM-022,2024-10-01,OBT-019,10,0,0,10,False
PKM-022,2024-11-01,OBT-019,10,0,0,10,False
PKM-022,2024-12-01,OBT-019,10,0,0,10,False
PKM-022,2025-01-01,OBT-019,10,0,10,0,True
PKM-022,2025-02-01,OBT-019,60,60,30,30,False
PKM-022,2025-03-01,OBT-019,60,30,0,60,False
PKM-022,2025-04-01,OBT-019,60,0,30,30,False
PKM-022,2025-05-01,OBT-019,60,30,0,60,False
PKM-022,2025-06-01,OBT-019,60,0,0,60,False
PKM-022,2025-07-01,OBT-019,60,0,30,30,False
PKM-022,2025-08-01,OBT-019,60,30,0,60,False
PKM-022,2025-09-01,OBT-019,60,0,0,60,False
PKM-022,2025-10-01,OBT-019,60,0,0,60,False
PKM-022,2025-11-01,OBT-019,60,0,0,60,False
PKM-022,2025-12-01,OBT-019,60,0,30,30,False
PKM-022,2023-01-01,OBT-020,4,0,0,4,False
PKM-022,2023-02-01,OBT-020,4,0,0,4,False
PKM-022,2023-03-01,OBT-020,4,0,0,4,False
PKM-022,2023-04-01,OBT-020,4,0,0,4,False
PKM-022,2023-05-01,OBT-020,4,0,0,4,False
PKM-022,2023-06-01,OBT-020,4,0,0,4,False
PKM-022,2023-07-01,OBT-020,4,0,0,4,False
PKM-022,2023-08-01,OBT-020,4,0,0,4,False
PKM-022,2023-09-01,OBT-020,4,0,0,4,False
PKM-022,2023-10-01,OBT-020,4,0,0,4,False
PKM-022,2023-11-01,OBT-020,4,0,0,4,False
PKM-022,2023-12-01,OBT-020,4,0,0,4,False
PKM-022,2024-01-01,OBT-020,4,0,0,4,False
PKM-022,2024-02-01,OBT-020,4,0,0,4,False
PKM-022,2024-03-01,OBT-020,4,0,0,4,False
PKM-022,2024-04-01,OBT-020,4,0,0,4,False
PKM-022,2024-05-01,OBT-020,4,0,0,4,False
PKM-022,2024-06-01,OBT-020,4,0,0,4,False
PKM-022,2024-07-01,OBT-020,4,0,0,4,False
PKM-022,2024-08-01,OBT-020,4,0,0,4,False
PKM-022,2024-09-01,OBT-020,4,0,0,4,False
PKM-022,2024-10-01,OBT-020,4,0,0,4,False
PKM-022,2024-11-01,OBT-020,4,0,0,4,False
PKM-022,2024-12-01,OBT-020,4,0,0,4,False
PKM-022,2025-01-01,OBT-020,4,0,4,0,True
PKM-022,2025-02-01,OBT-020,20,20,11,9,False
PKM-022,2025-03-01,OBT-020,22,13,0,22,False
PKM-022,2025-04-01,OBT-020,22,0,12,10,False
PKM-022,2025-05-01,OBT-020,24,14,0,24,False
PKM-022,2025-06-01,OBT-020,24,0,0,24,False
PKM-022,2025-07-01,OBT-020,24,0,11,13,False
PKM-022,2025-08-01,OBT-020,22,9,0,22,False
PKM-022,2025-09-01,OBT-020,22,0,0,22,False
PKM-022,2025-10-01,OBT-020,22,0,0,22,False
PKM-022,2025-11-01,OBT-020,22,0,0,22,False
PKM-022,2025-12-01,OBT-020,22,0,9,13,False
PKM-022,2023-01-01,OBT-021,12,0,0,12,False
PKM-022,2023-02-01,OBT-021,12,0,0,12,False
PKM-022,2023-03-01,OBT-021,12,0,0,12,False
PKM-022,2023-04-01,OBT-021,12,0,0,12,False
PKM-022,2023-05-01,OBT-021,12,0,0,12,False
PKM-022,2023-06-01,OBT-021,12,0,0,12,False
PKM-022,2023-07-01,OBT-021,12,0,0,12,False
PKM-022,2023-08-01,OBT-021,12,0,0,12,False
PKM-022,2023-09-01,OBT-021,12,0,0,12,False
PKM-022,2023-10-01,OBT-021,12,0,0,12,False
PKM-022,2023-11-01,OBT-021,12,0,0,12,False
PKM-022,2023-12-01,OBT-021,12,0,0,12,False
PKM-022,2024-01-01,OBT-021,12,0,0,12,False
PKM-022,2024-02-01,OBT-021,12,0,0,12,False
PKM-022,2024-03-01,OBT-021,12,0,0,12,False
PKM-022,2024-04-01,OBT-021,12,0,0,12,False
PKM-022,2024-05-01,OBT-021,12,0,0,12,False
PKM-022,2024-06-01,OBT-021,12,0,12,0,True
PKM-022,2024-07-01,OBT-021,48,48,0,48,False
PKM-022,2024-08-01,OBT-021,48,0,0,48,False
PKM-022,2024-09-01,OBT-021,48,0,24,24,False
PKM-022,2024-10-01,OBT-021,48,24,24,24,False
PKM-022,2024-11-01,OBT-021,48,24,24,24,False
PKM-022,2024-12-01,OBT-021,48,24,0,48,False
PKM-022,2025-01-01,OBT-021,48,0,24,24,False
PKM-022,2025-02-01,OBT-021,48,24,0,48,False
PKM-022,2025-03-01,OBT-021,48,0,0,48,False
PKM-022,2025-04-01,OBT-021,48,0,0,48,False
PKM-022,2025-05-01,OBT-021,48,0,0,48,False
PKM-022,2025-06-01,OBT-021,48,0,24,24,False
PKM-022,2025-07-01,OBT-021,48,24,0,48,False
PKM-022,2025-08-01,OBT-021,48,0,0,48,False
PKM-022,2025-09-01,OBT-021,48,0,24,24,False
PKM-022,2025-10-01,OBT-021,48,24,0,48,False
PKM-022,2025-11-01,OBT-021,48,0,0,48,False
PKM-022,2025-12-01,OBT-021,48,0,0,48,False
PKM-022,2023-01-01,OBT-022,8,0,6,2,False
PKM-022,2023-02-01,OBT-022,12,10,0,12,False
PKM-022,2023-03-01,OBT-022,12,0,0,12,False
PKM-022,2023-04-01,OBT-022,12,0,0,12,False
PKM-022,2023-05-01,OBT-022,12,0,5,7,False
PKM-022,2023-06-01,OBT-022,10,3,0,10,False
PKM-022,2023-07-01,OBT-022,10,0,0,10,False
PKM-022,2023-08-01,OBT-022,10,0,0,10,False
PKM-022,2023-09-01,OBT-022,10,0,6,4,False
PKM-022,2023-10-01,OBT-022,12,8,0,12,False
PKM-022,2023-11-01,OBT-022,12,0,12,0,False
PKM-022,2023-12-01,OBT-022,24,24,13,11,False
PKM-022,2024-01-01,OBT-022,26,15,5,21,False
PKM-022,2024-02-01,OBT-022,26,5,0,26,False
PKM-022,2024-03-01,OBT-022,26,0,10,16,False
PKM-022,2024-04-01,OBT-022,20,4,8,12,False
PKM-022,2024-05-01,OBT-022,20,8,0,20,False
PKM-022,2024-06-01,OBT-022,20,0,0,20,False
PKM-022,2024-07-01,OBT-022,20,0,5,15,False
PKM-022,2024-08-01,OBT-022,15,0,0,15,False
PKM-022,2024-09-01,OBT-022,15,0,0,15,False
PKM-022,2024-10-01,OBT-022,15,0,10,5,False
PKM-022,2024-11-01,OBT-022,20,15,0,20,False
PKM-022,2024-12-01,OBT-022,20,0,6,14,False
PKM-022,2025-01-01,OBT-022,20,6,0,20,False
PKM-022,2025-02-01,OBT-022,20,0,5,15,False
PKM-022,2025-03-01,OBT-022,15,0,0,15,False
PKM-022,2025-04-01,OBT-022,15,0,0,15,False
PKM-022,2025-05-01,OBT-022,15,0,0,15,False
PKM-022,2025-06-01,OBT-022,15,0,4,11,False
PKM-022,2025-07-01,OBT-022,11,0,0,11,False
PKM-022,2025-08-01,OBT-022,11,0,0,11,False
PKM-022,2025-09-01,OBT-022,11,0,4,7,False
PKM-022,2025-10-01,OBT-022,8,1,0,8,False
PKM-022,2025-11-01,OBT-022,8,0,6,2,False
PKM-022,2025-12-01,OBT-022,12,10,4,8,False
PKM-022,2023-01-01,OBT-023,4,0,3,1,False
PKM-022,2023-02-01,OBT-023,6,5,0,6,False
PKM-022,2023-03-01,OBT-023,6,0,0,6,False
PKM-022,2023-04-01,OBT-023,6,0,0,6,False
PKM-022,2023-05-01,OBT-023,6,0,3,3,False
PKM-022,2023-06-01,OBT-023,6,3,0,6,False
PKM-022,2023-07-01,OBT-023,6,0,0,6,False
PKM-022,2023-08-01,OBT-023,6,0,0,6,False
PKM-022,2023-09-01,OBT-023,6,0,3,3,False
PKM-022,2023-10-01,OBT-023,6,3,0,6,False
PKM-022,2023-11-01,OBT-023,6,0,6,0,False
PKM-022,2023-12-01,OBT-023,12,12,6,6,False
PKM-022,2024-01-01,OBT-023,12,6,3,9,False
PKM-022,2024-02-01,OBT-023,12,3,0,12,False
PKM-022,2024-03-01,OBT-023,12,0,6,6,False
PKM-022,2024-04-01,OBT-023,12,6,6,6,False
PKM-022,2024-05-01,OBT-023,12,6,0,12,False
PKM-022,2024-06-01,OBT-023,12,0,0,12,False
PKM-022,2024-07-01,OBT-023,12,0,3,9,False
PKM-022,2024-08-01,OBT-023,9,0,0,9,False
PKM-022,2024-09-01,OBT-023,9,0,0,9,False
PKM-022,2024-10-01,OBT-023,9,0,6,3,False
PKM-022,2024-11-01,OBT-023,12,9,0,12,False
PKM-022,2024-12-01,OBT-023,12,0,3,9,False
PKM-022,2025-01-01,OBT-023,12,3,0,12,False
PKM-022,2025-02-01,OBT-023,12,0,3,9,False
PKM-022,2025-03-01,OBT-023,9,0,0,9,False
PKM-022,2025-04-01,OBT-023,9,0,0,9,False
PKM-022,2025-05-01,OBT-023,9,0,0,9,False
PKM-022,2025-06-01,OBT-023,9,0,3,6,False
PKM-022,2025-07-01,OBT-023,6,0,0,6,False
PKM-022,2025-08-01,OBT-023,6,0,0,6,False
PKM-022,2025-09-01,OBT-023,6,0,3,3,False
PKM-022,2025-10-01,OBT-023,6,3,0,6,False
PKM-022,2025-11-01,OBT-023,6,0,3,3,False
PKM-022,2025-12-01,OBT-023,6,3,3,3,False
PKM-022,2023-01-01,OBT-024,35,0,13,22,False
PKM-022,2023-02-01,OBT-024,28,6,26,2,False
PKM-022,2023-03-01,OBT-024,52,50,0,52,False
PKM-022,2023-04-01,OBT-024,52,0,0,52,False
PKM-022,2023-05-01,OBT-024,52,0,13,39,False
PKM-022,2023-06-01,OBT-024,39,0,26,13,False
PKM-022,2023-07-01,OBT-024,52,39,0,52,False
PKM-022,2023-08-01,OBT-024,52,0,26,26,False
PKM-022,2023-09-01,OBT-024,52,26,0,52,False
PKM-022,2023-10-01,OBT-024,52,0,13,39,False
PKM-022,2023-11-01,OBT-024,52,13,38,14,False
PKM-022,2023-12-01,OBT-024,76,62,13,63,False
PKM-022,2024-01-01,OBT-024,76,13,51,25,False
PKM-022,2024-02-01,OBT-024,102,77,26,76,False
PKM-022,2024-03-01,OBT-024,102,26,26,76,False
PKM-022,2024-04-01,OBT-024,102,26,26,76,False
PKM-022,2024-05-01,OBT-024,76,0,0,76,False
PKM-022,2024-06-01,OBT-024,76,0,0,76,False
PKM-022,2024-07-01,OBT-024,76,0,0,76,False
PKM-022,2024-08-01,OBT-024,76,0,13,63,False
PKM-022,2024-09-01,OBT-024,63,0,0,63,False
PKM-022,2024-10-01,OBT-024,63,0,26,37,False
PKM-022,2024-11-01,OBT-024,52,15,13,39,False
PKM-022,2024-12-01,OBT-024,52,13,0,52,False
PKM-022,2025-01-01,OBT-024,52,0,13,39,False
PKM-022,2025-02-01,OBT-024,39,0,0,39,False
PKM-022,2025-03-01,OBT-024,39,0,0,39,False
PKM-022,2025-04-01,OBT-024,39,0,26,13,False
PKM-022,2025-05-01,OBT-024,52,39,0,52,False
PKM-022,2025-06-01,OBT-024,52,0,13,39,False
PKM-022,2025-07-01,OBT-024,52,13,26,26,False
PKM-022,2025-08-01,OBT-024,52,26,13,39,False
PKM-022,2025-09-01,OBT-024,52,13,13,39,False
PKM-022,2025-10-01,OBT-024,52,13,26,26,False
PKM-022,2025-11-01,OBT-024,52,26,13,39,False
PKM-022,2025-12-01,OBT-024,52,13,13,39,False
PKM-022,2023-01-01,OBT-025,23,0,23,0,True
PKM-022,2023-02-01,OBT-025,48,48,24,24,False
PKM-022,2023-03-01,OBT-025,48,24,48,0,False
PKM-022,2023-04-01,OBT-025,96,96,24,72,False
PKM-022,2023-05-01,OBT-025,96,24,0,96,False
PKM-022,2023-06-01,OBT-025,96,0,0,96,False
PKM-022,2023-07-01,OBT-025,96,0,0,96,False
PKM-022,2023-08-01,OBT-025,96,0,0,96,False
PKM-022,2023-09-01,OBT-025,96,0,0,96,False
PKM-022,2023-10-01,OBT-025,96,0,24,72,False
PKM-022,2023-11-01,OBT-025,72,0,24,48,False
PKM-022,2023-12-01,OBT-025,48,0,0,48,False
PKM-022,2024-01-01,OBT-025,48,0,0,48,False
PKM-022,2024-02-01,OBT-025,48,0,0,48,False
PKM-022,2024-03-01,OBT-025,48,0,0,48,False
PKM-022,2024-04-01,OBT-025,48,0,24,24,False
PKM-022,2024-05-01,OBT-025,48,24,24,24,False
PKM-022,2024-06-01,OBT-025,48,24,24,24,False
PKM-022,2024-07-01,OBT-025,48,24,0,48,False
PKM-022,2024-08-01,OBT-025,48,0,0,48,False
PKM-022,2024-09-01,OBT-025,48,0,0,48,False
PKM-022,2024-10-01,OBT-025,48,0,0,48,False
PKM-022,2024-11-01,OBT-025,48,0,0,48,False
PKM-022,2024-12-01,OBT-025,48,0,0,48,False
PKM-022,2025-01-01,OBT-025,48,0,0,48,False
PKM-022,2025-02-01,OBT-025,48,0,0,48,False
PKM-022,2025-03-01,OBT-025,48,0,24,24,False
PKM-022,2025-04-01,OBT-025,48,24,0,48,False
PKM-022,2025-05-01,OBT-025,48,0,24,24,False
PKM-022,2025-06-01,OBT-025,48,24,0,48,False
PKM-022,2025-07-01,OBT-025,48,0,0,48,False
PKM-022,2025-08-01,OBT-025,48,0,0,48,False
PKM-022,2025-09-01,OBT-025,48,0,0,48,False
PKM-022,2025-10-01,OBT-025,48,0,24,24,False
PKM-022,2025-11-01,OBT-025,48,24,0,48,False
PKM-022,2025-12-01,OBT-025,48,0,24,24,False
PKM-022,2023-01-01,OBT-026,13,0,7,6,False
PKM-022,2023-02-01,OBT-026,14,8,14,0,True
PKM-022,2023-03-01,OBT-026,0,0,0,0,False
PKM-022,2023-04-01,OBT-026,42,42,7,35,False
PKM-022,2023-05-01,OBT-026,42,7,7,35,False
PKM-022,2023-06-01,OBT-026,35,0,0,35,False
PKM-022,2023-07-01,OBT-026,35,0,0,35,False
PKM-022,2023-08-01,OBT-026,35,0,7,28,False
PKM-022,2023-09-01,OBT-026,28,0,14,14,False
PKM-022,2023-10-01,OBT-026,28,14,14,14,False
PKM-022,2023-11-01,OBT-026,28,14,0,28,False
PKM-022,2023-12-01,OBT-026,28,0,0,28,False
PKM-022,2024-01-01,OBT-026,28,0,0,28,False
PKM-022,2024-02-01,OBT-026,28,0,0,28,False
PKM-022,2024-03-01,OBT-026,28,0,7,21,False
PKM-022,2024-04-01,OBT-026,21,0,7,14,False
PKM-022,2024-05-01,OBT-026,14,0,14,0,False
PKM-022,2024-06-01,OBT-026,28,28,0,28,False
PKM-022,2024-07-01,OBT-026,28,0,0,28,False
