facility_id,drug_id,period,closing_stock,estimated_total_cases,lead_time_days,rainy_season_access,accessibility_score,standard_daily_dose,treatment_duration_days,month,year
PKM-009,OBT-008,2023-07-01,269,361,16.0,terputus,1,3,14,7,2023
PKM-009,OBT-008,2023-08-01,500,410,16.0,terputus,1,3,14,8,2023
PKM-009,OBT-008,2023-09-01,199,363,16.0,terputus,1,3,14,9,2023
PKM-009,OBT-008,2023-10-01,156,419,16.0,terputus,1,3,14,10,2023
PKM-009,OBT-008,2023-11-01,195,683,16.0,terputus,1,3,14,11,2023
PKM-009,OBT-008,2023-12-01,151,460,16.0,terputus,1,3,14,12,2023
PKM-009,OBT-008,2024-01-01,171,434,16.0,terputus,1,3,14,1,2024
PKM-009,OBT-008,2024-02-01,375,417,16.0,terputus,1,3,14,2,2024
PKM-009,OBT-008,2024-03-01,224,435,16.0,terputus,1,3,14,3,2024
PKM-009,OBT-008,2024-04-01,126,303,16.0,terputus,1,3,14,4,2024
PKM-009,OBT-008,2024-05-01,136,323,16.0,terputus,1,3,14,5,2024
PKM-009,OBT-008,2024-06-01,167,379,16.0,terputus,1,3,14,6,2024
PKM-009,OBT-008,2024-07-01,214,323,16.0,terputus,1,3,14,7,2024
PKM-009,OBT-008,2024-08-01,121,360,16.0,terputus,1,3,14,8,2024
PKM-009,OBT-008,2024-09-01,398,412,16.0,terputus,1,3,14,9,2024
PKM-009,OBT-008,2024-10-01,287,374,16.0,terputus,1,3,14,10,2024
PKM-009,OBT-008,2024-11-01,200,805,16.0,terputus,1,3,14,11,2024
PKM-009,OBT-008,2024-12-01,311,483,16.0,terputus,1,3,14,12,2024
PKM-009,OBT-008,2025-01-01,508,449,16.0,terputus,1,3,14,1,2025
PKM-009,OBT-008,2025-02-01,171,401,16.0,terputus,1,3,14,2,2025
PKM-009,OBT-009,2023-03-01,333,398,16.0,terputus,1,3,14,3,2023
PKM-009,OBT-009,2023-04-01,287,303,16.0,terputus,1,3,14,4,2023
PKM-009,OBT-009,2023-05-01,147,320,16.0,terputus,1,3,14,5,2023
PKM-009,OBT-009,2023-06-01,109,318,16.0,terputus,1,3,14,6,2023
PKM-009,OBT-009,2023-07-01,193,357,16.0,terputus,1,3,14,7,2023
PKM-009,OBT-009,2023-08-01,412,415,16.0,terputus,1,3,14,8,2023
PKM-009,OBT-009,2023-09-01,278,395,16.0,terputus,1,3,14,9,2023
PKM-009,OBT-009,2023-10-01,197,388,16.0,terputus,1,3,14,10,2023
PKM-009,OBT-009,2023-11-01,312,664,16.0,terputus,1,3,14,11,2023
PKM-009,OBT-009,2023-12-01,230,504,16.0,terputus,1,3,14,12,2023
PKM-009,OBT-009,2024-01-01,307,393,16.0,terputus,1,3,14,1,2024
PKM-009,OBT-009,2024-02-01,258,418,16.0,terputus,1,3,14,2,2024
PKM-009,OBT-009,2024-03-01,311,434,16.0,terputus,1,3,14,3,2024
PKM-009,OBT-009,2024-04-01,133,312,16.0,terputus,1,3,14,4,2024
PKM-009,OBT-009,2024-05-01,178,338,16.0,terputus,1,3,14,5,2024
PKM-009,OBT-009,2024-06-01,302,345,16.0,terputus,1,3,14,6,2024
PKM-009,OBT-009,2024-07-01,357,353,16.0,terputus,1,3,14,7,2024
PKM-009,OBT-009,2024-08-01,278,368,16.0,terputus,1,3,14,8,2024
PKM-009,OBT-009,2024-09-01,112,344,16.0,terputus,1,3,14,9,2024
PKM-009,OBT-009,2024-10-01,119,453,16.0,terputus,1,3,14,10,2024
PKM-009,OBT-009,2024-11-01,299,678,16.0,terputus,1,3,14,11,2024
PKM-009,OBT-009,2024-12-01,207,531,16.0,terputus,1,3,14,12,2024
PKM-009,OBT-009,2025-01-01,331,417,16.0,terputus,1,3,14,1,2025
PKM-009,OBT-009,2025-02-01,157,419,16.0,terputus,1,3,14,2,2025
PKM-009,OBT-010,2023-03-01,369,349,16.0,terputus,1,4,2,3,2023
PKM-009,OBT-010,2023-04-01,185,274,16.0,terputus,1,4,2,4,2023
PKM-009,OBT-010,2023-05-01,323,332,16.0,terputus,1,4,2,5,2023
PKM-009,OBT-010,2023-06-01,383,321,16.0,terputus,1,4,2,6,2023
PKM-009,OBT-010,2023-07-01,207,335,16.0,terputus,1,4,2,7,2023
PKM-009,OBT-010,2023-08-01,201,347,16.0,terputus,1,4,2,8,2023
PKM-009,OBT-010,2023-09-01,247,333,16.0,terputus,1,4,2,9,2023
PKM-009,OBT-010,2023-10-01,244,354,16.0,terputus,1,4,2,10,2023
PKM-009,OBT-010,2023-11-01,190,572,16.0,terputus,1,4,2,11,2023
PKM-009,OBT-010,2023-12-01,297,470,16.0,terputus,1,4,2,12,2023
PKM-009,OBT-010,2024-01-01,333,337,16.0,terputus,1,4,2,1,2024
PKM-009,OBT-010,2024-02-01,196,316,16.0,terputus,1,4,2,2,2024
PKM-009,OBT-010,2024-03-01,373,361,16.0,terputus,1,4,2,3,2024
PKM-009,OBT-010,2024-04-01,153,266,16.0,terputus,1,4,2,4,2024
PKM-009,OBT-010,2024-05-01,194,274,16.0,terputus,1,4,2,5,2024
PKM-009,OBT-010,2024-06-01,227,342,16.0,terputus,1,4,2,6,2024
PKM-009,OBT-010,2024-07-01,143,327,16.0,terputus,1,4,2,7,2024
PKM-009,OBT-010,2024-08-01,219,366,16.0,terputus,1,4,2,8,2024
PKM-009,OBT-010,2024-09-01,173,359,16.0,terputus,1,4,2,9,2024
PKM-009,OBT-010,2024-10-01,205,373,16.0,terputus,1,4,2,10,2024
PKM-009,OBT-010,2024-11-01,103,670,16.0,terputus,1,4,2,11,2024
PKM-009,OBT-010,2024-12-01,154,483,16.0,terputus,1,4,2,12,2024
PKM-009,OBT-010,2025-01-01,340,396,16.0,terputus,1,4,2,1,2025
PKM-009,OBT-010,2025-02-01,353,377,16.0,terputus,1,4,2,2,2025
PKM-009,OBT-011,2023-03-01,214,347,16.0,terputus,1,1,30,3,2023
PKM-009,OBT-011,2023-04-01,250,268,16.0,terputus,1,1,30,4,2023
PKM-009,OBT-011,2023-05-01,295,276,16.0,terputus,1,1,30,5,2023
PKM-009,OBT-011,2023-06-01,267,280,16.0,terputus,1,1,30,6,2023
PKM-009,OBT-011,2023-07-01,268,327,16.0,terputus,1,1,30,7,2023
PKM-009,OBT-011,2023-08-01,280,348,16.0,terputus,1,1,30,8,2023
PKM-009,OBT-011,2023-09-01,106,306,16.0,terputus,1,1,30,9,2023
PKM-009,OBT-011,2023-10-01,247,332,16.0,terputus,1,1,30,10,2023
PKM-009,OBT-011,2023-11-01,311,624,16.0,terputus,1,1,30,11,2023
PKM-009,OBT-011,2023-12-01,458,442,16.0,terputus,1,1,30,12,2023
PKM-009,OBT-011,2024-01-01,299,352,16.0,terputus,1,1,30,1,2024
PKM-009,OBT-011,2024-02-01,339,315,16.0,terputus,1,1,30,2,2024
PKM-009,OBT-011,2024-03-01,306,332,16.0,terputus,1,1,30,3,2024
PKM-009,OBT-011,2024-04-01,218,265,16.0,terputus,1,1,30,4,2024
PKM-009,OBT-011,2024-05-01,109,284,16.0,terputus,1,1,30,5,2024
PKM-009,OBT-011,2024-06-01,276,316,16.0,terputus,1,1,30,6,2024
PKM-009,OBT-011,2024-07-01,252,269,16.0,terputus,1,1,30,7,2024
PKM-009,OBT-011,2024-08-01,349,343,16.0,terputus,1,1,30,8,2024
PKM-009,OBT-011,2024-09-01,271,291,16.0,terputus,1,1,30,9,2024
PKM-009,OBT-011,2024-10-01,160,345,16.0,terputus,1,1,30,10,2024
PKM-009,OBT-011,2024-11-01,302,537,16.0,terputus,1,1,30,11,2024
PKM-009,OBT-011,2024-12-01,383,464,16.0,terputus,1,1,30,12,2024
PKM-009,OBT-011,2025-01-01,284,326,16.0,terputus,1,1,30,1,2025
PKM-009,OBT-011,2025-02-01,401,367,16.0,terputus,1,1,30,2,2025
PKM-009,OBT-012,2023-03-01,293,339,16.0,terputus,1,2,30,3,2023
PKM-009,OBT-012,2023-04-01,195,257,16.0,terputus,1,2,30,4,2023
PKM-009,OBT-012,2023-05-01,191,239,16.0,terputus,1,2,30,5,2023
PKM-009,OBT-012,2023-06-01,266,280,16.0,terputus,1,2,30,6,2023
PKM-009,OBT-012,2023-07-01,194,304,16.0,terputus,1,2,30,7,2023
PKM-009,OBT-012,2023-08-01,147,278,16.0,terputus,1,2,30,8,2023
PKM-009,OBT-012,2023-09-01,223,331,16.0,terputus,1,2,30,9,2023
PKM-009,OBT-012,2023-10-01,176,315,16.0,terputus,1,2,30,10,2023
PKM-009,OBT-012,2023-11-01,627,1267,16.0,terputus,1,2,30,11,2023
PKM-009,OBT-012,2023-12-01,126,341,16.0,terputus,1,2,30,12,2023
PKM-009,OBT-012,2024-01-01,96,298,16.0,terputus,1,2,30,1,2024
PKM-009,OBT-012,2024-02-01,118,321,16.0,terputus,1,2,30,2,2024
PKM-009,OBT-012,2024-03-01,131,306,16.0,terputus,1,2,30,3,2024
PKM-009,OBT-012,2024-04-01,73,214,16.0,terputus,1,2,30,4,2024
PKM-009,OBT-012,2024-05-01,92,251,16.0,terputus,1,2,30,5,2024
PKM-009,OBT-012,2024-06-01,298,310,16.0,terputus,1,2,30,6,2024
PKM-009,OBT-012,2024-07-01,357,307,16.0,terputus,1,2,30,7,2024
PKM-009,OBT-012,2024-08-01,163,305,16.0,terputus,1,2,30,8,2024
PKM-009,OBT-012,2024-09-01,336,310,16.0,terputus,1,2,30,9,2024
PKM-009,OBT-012,2024-10-01,176,344,16.0,terputus,1,2,30,10,2024
PKM-009,OBT-012,2024-11-01,471,1395,16.0,terputus,1,2,30,11,2024
PKM-009,OBT-012,2024-12-01,456,409,16.0,terputus,1,2,30,12,2024
PKM-009,OBT-012,2025-01-01,295,305,16.0,terputus,1,2,30,1,2025
PKM-009,OBT-012,2025-02-01,247,298,16.0,terputus,1,2,30,2,2025
PKM-009,OBT-013,2023-03-01,165,258,16.0,terputus,1,3,7,3,2023
PKM-009,OBT-013,2023-04-01,178,211,16.0,terputus,1,3,7,4,2023
PKM-009,OBT-013,2023-05-01,260,261,16.0,terputus,1,3,7,5,2023
PKM-009,OBT-013,2023-06-01,131,240,16.0,terputus,1,3,7,6,2023
PKM-009,OBT-013,2023-07-01,81,275,16.0,terputus,1,3,7,7,2023
PKM-009,OBT-013,2023-08-01,262,293,16.0,terputus,1,3,7,8,2023
PKM-009,OBT-013,2023-09-01,289,296,16.0,terputus,1,3,7,9,2023
PKM-009,OBT-013,2023-10-01,248,298,16.0,terputus,1,3,7,10,2023
PKM-009,OBT-013,2023-11-01,180,638,16.0,terputus,1,3,7,11,2023
PKM-009,OBT-013,2023-12-01,153,394,16.0,terputus,1,3,7,12,2023
PKM-009,OBT-013,2024-01-01,318,330,16.0,terputus,1,3,7,1,2024
PKM-009,OBT-013,2024-02-01,220,280,16.0,terputus,1,3,7,2,2024
PKM-009,OBT-013,2024-03-01,105,315,16.0,terputus,1,3,7,3,2024
PKM-009,OBT-013,2024-04-01,96,205,16.0,terputus,1,3,7,4,2024
PKM-009,OBT-013,2024-05-01,181,222,16.0,terputus,1,3,7,5,2024
PKM-009,OBT-013,2024-06-01,179,287,16.0,terputus,1,3,7,6,2024
PKM-009,OBT-013,2024-07-01,123,244,16.0,terputus,1,3,7,7,2024
PKM-009,OBT-013,2024-08-01,275,279,16.0,terputus,1,3,7,8,2024
PKM-009,OBT-013,2024-09-01,211,286,16.0,terputus,1,3,7,9,2024
PKM-009,OBT-013,2024-10-01,279,311,16.0,terputus,1,3,7,10,2024
PKM-009,OBT-013,2024-11-01,174,612,16.0,terputus,1,3,7,11,2024
PKM-009,OBT-013,2024-12-01,303,377,16.0,terputus,1,3,7,12,2024
PKM-009,OBT-013,2025-01-01,111,287,16.0,terputus,1,3,7,1,2025
PKM-009,OBT-013,2025-02-01,237,294,16.0,terputus,1,3,7,2,2025
PKM-009,OBT-014,2023-03-01,82,273,16.0,terputus,1,4,7,3,2023
PKM-009,OBT-014,2023-04-01,133,212,16.0,terputus,1,4,7,4,2023
PKM-009,OBT-014,2023-05-01,218,246,16.0,terputus,1,4,7,5,2023
PKM-009,OBT-014,2023-06-01,230,240,16.0,terputus,1,4,7,6,2023
PKM-009,OBT-014,2023-07-01,113,257,16.0,terputus,1,4,7,7,2023
PKM-009,OBT-014,2023-08-01,218,258,16.0,terputus,1,4,7,8,2023
PKM-009,OBT-014,2023-09-01,188,229,16.0,terputus,1,4,7,9,2023
PKM-009,OBT-014,2023-10-01,76,256,16.0,terputus,1,4,7,10,2023
PKM-009,OBT-014,2023-11-01,273,1086,16.0,terputus,1,4,7,11,2023
PKM-009,OBT-014,2023-12-01,166,297,16.0,terputus,1,4,7,12,2023
PKM-009,OBT-014,2024-01-01,166,251,16.0,terputus,1,4,7,1,2024
PKM-009,OBT-014,2024-02-01,94,247,16.0,terputus,1,4,7,2,2024
PKM-009,OBT-014,2024-03-01,204,277,16.0,terputus,1,4,7,3,2024
PKM-009,OBT-014,2024-04-01,72,183,16.0,terputus,1,4,7,4,2024
PKM-009,OBT-014,2024-05-01,128,242,16.0,terputus,1,4,7,5,2024
PKM-009,OBT-014,2024-06-01,94,229,16.0,terputus,1,4,7,6,2024
PKM-009,OBT-014,2024-07-01,237,243,16.0,terputus,1,4,7,7,2024
PKM-009,OBT-014,2024-08-01,98,254,16.0,terputus,1,4,7,8,2024
PKM-009,OBT-014,2024-09-01,152,232,16.0,terputus,1,4,7,9,2024
PKM-009,OBT-014,2024-10-01,199,297,16.0,terputus,1,4,7,10,2024
PKM-009,OBT-014,2024-11-01,242,973,16.0,terputus,1,4,7,11,2024
PKM-009,OBT-014,2024-12-01,341,346,16.0,terputus,1,4,7,12,2024
PKM-009,OBT-014,2025-01-01,189,251,16.0,terputus,1,4,7,1,2025
PKM-009,OBT-014,2025-02-01,104,269,16.0,terputus,1,4,7,2,2025
PKM-009,OBT-015,2023-03-01,120,262,16.0,terputus,1,3,5,3,2023
PKM-009,OBT-015,2023-04-01,108,183,16.0,terputus,1,3,5,4,2023
PKM-009,OBT-015,2023-05-01,162,225,16.0,terputus,1,3,5,5,2023
PKM-009,OBT-015,2023-06-01,110,244,16.0,terputus,1,3,5,6,2023
PKM-009,OBT-015,2023-07-01,92,227,16.0,terputus,1,3,5,7,2023
PKM-009,OBT-015,2023-08-01,168,252,16.0,terputus,1,3,5,8,2023
PKM-009,OBT-015,2023-09-01,202,231,16.0,terputus,1,3,5,9,2023
PKM-009,OBT-015,2023-10-01,118,241,16.0,terputus,1,3,5,10,2023
PKM-009,OBT-015,2023-11-01,114,429,16.0,terputus,1,3,5,11,2023
PKM-009,OBT-015,2023-12-01,128,322,16.0,terputus,1,3,5,12,2023
PKM-009,OBT-015,2024-01-01,105,266,16.0,terputus,1,3,5,1,2024
PKM-009,OBT-015,2024-02-01,216,254,16.0,terputus,1,3,5,2,2024
PKM-009,OBT-015,2024-03-01,128,228,16.0,terputus,1,3,5,3,2024
PKM-009,OBT-015,2024-04-01,69,170,16.0,terputus,1,3,5,4,2024
PKM-009,OBT-015,2024-05-01,149,222,16.0,terputus,1,3,5,5,2024
PKM-009,OBT-015,2024-06-01,150,216,16.0,terputus,1,3,5,6,2024
PKM-009,OBT-015,2024-07-01,105,234,16.0,terputus,1,3,5,7,2024
PKM-009,OBT-015,2024-08-01,182,233,16.0,terputus,1,3,5,8,2024
PKM-009,OBT-015,2024-09-01,227,248,16.0,terputus,1,3,5,9,2024
PKM-009,OBT-015,2024-10-01,202,276,16.0,terputus,1,3,5,10,2024
PKM-009,OBT-015,2024-11-01,114,479,16.0,terputus,1,3,5,11,2024
PKM-009,OBT-015,2024-12-01,340,328,16.0,terputus,1,3,5,12,2024
PKM-009,OBT-015,2025-01-01,163,227,16.0,terputus,1,3,5,1,2025
PKM-009,OBT-015,2025-02-01,92,243,16.0,terputus,1,3,5,2,2025
PKM-009,OBT-016,2023-03-01,153,199,16.0,terputus,1,3,14,3,2023
PKM-009,OBT-016,2023-04-01,78,155,16.0,terputus,1,3,14,4,2023
PKM-009,OBT-016,2023-05-01,113,214,16.0,terputus,1,3,14,5,2023
PKM-009,OBT-016,2023-06-01,191,220,16.0,terputus,1,3,14,6,2023
PKM-009,OBT-016,2023-07-01,202,210,16.0,terputus,1,3,14,7,2023
PKM-009,OBT-016,2023-08-01,238,240,16.0,terputus,1,3,14,8,2023
PKM-009,OBT-016,2023-09-01,158,223,16.0,terputus,1,3,14,9,2023
PKM-009,OBT-016,2023-10-01,178,220,16.0,terputus,1,3,14,10,2023
PKM-009,OBT-016,2023-11-01,178,389,16.0,terputus,1,3,14,11,2023
PKM-009,OBT-016,2023-12-01,234,246,16.0,terputus,1,3,14,12,2023
PKM-009,OBT-016,2024-01-01,212,217,16.0,terputus,1,3,14,1,2024
PKM-009,OBT-016,2024-02-01,90,223,16.0,terputus,1,3,14,2,2024
PKM-009,OBT-016,2024-03-01,139,218,16.0,terputus,1,3,14,3,2024
PKM-009,OBT-016,2024-04-01,145,151,16.0,terputus,1,3,14,4,2024
PKM-009,OBT-016,2024-05-01,144,216,16.0,terputus,1,3,14,5,2024
PKM-009,OBT-016,2024-06-01,202,182,16.0,terputus,1,3,14,6,2024
PKM-009,OBT-016,2024-07-01,155,196,16.0,terputus,1,3,14,7,2024
PKM-009,OBT-016,2024-08-01,290,239,16.0,terputus,1,3,14,8,2024
PKM-009,OBT-016,2024-09-01,219,233,16.0,terputus,1,3,14,9,2024
PKM-009,OBT-016,2024-10-01,189,255,16.0,terputus,1,3,14,10,2024
PKM-009,OBT-016,2024-11-01,77,408,16.0,terputus,1,3,14,11,2024
PKM-009,OBT-016,2024-12-01,134,291,16.0,terputus,1,3,14,12,2024
PKM-009,OBT-016,2025-01-01,140,242,16.0,terputus,1,3,14,1,2025
PKM-009,OBT-016,2025-02-01,232,205,16.0,terputus,1,3,14,2,2025
PKM-009,OBT-017,2023-03-01,179,183,16.0,terputus,1,3,14,3,2023
PKM-009,OBT-017,2023-04-01,86,140,16.0,terputus,1,3,14,4,2023
PKM-009,OBT-017,2023-05-01,159,176,16.0,terputus,1,3,14,5,2023
PKM-009,OBT-017,2023-06-01,172,172,16.0,terputus,1,3,14,6,2023
PKM-009,OBT-017,2023-07-01,78,198,16.0,terputus,1,3,14,7,2023
PKM-009,OBT-017,2023-08-01,87,195,16.0,terputus,1,3,14,8,2023
PKM-009,OBT-017,2023-09-01,143,182,16.0,terputus,1,3,14,9,2023
PKM-009,OBT-017,2023-10-01,132,195,16.0,terputus,1,3,14,10,2023
PKM-009,OBT-017,2023-11-01,142,346,16.0,terputus,1,3,14,11,2023
PKM-009,OBT-017,2023-12-01,113,257,16.0,terputus,1,3,14,12,2023
PKM-009,OBT-017,2024-01-01,88,224,16.0,terputus,1,3,14,1,2024
PKM-009,OBT-017,2024-02-01,149,223,16.0,terputus,1,3,14,2,2024
PKM-009,OBT-017,2024-03-01,100,202,16.0,terputus,1,3,14,3,2024
PKM-009,OBT-017,2024-04-01,109,171,16.0,terputus,1,3,14,4,2024
PKM-009,OBT-017,2024-05-01,152,196,16.0,terputus,1,3,14,5,2024
PKM-009,OBT-017,2024-06-01,142,177,16.0,terputus,1,3,14,6,2024
PKM-009,OBT-017,2024-07-01,223,183,16.0,terputus,1,3,14,7,2024
PKM-009,OBT-017,2024-08-01,152,210,16.0,terputus,1,3,14,8,2024
PKM-009,OBT-017,2024-09-01,108,183,16.0,terputus,1,3,14,9,2024
PKM-009,OBT-017,2024-10-01,145,215,16.0,terputus,1,3,14,10,2024
PKM-009,OBT-017,2024-11-01,152,371,16.0,terputus,1,3,14,11,2024
PKM-009,OBT-017,2024-12-01,271,281,16.0,terputus,1,3,14,12,2024
PKM-009,OBT-017,2025-01-01,84,198,16.0,terputus,1,3,14,1,2025
PKM-009,OBT-017,2025-02-01,174,202,16.0,terputus,1,3,14,2,2025
PKM-009,OBT-018,2023-03-01,182,196,16.0,terputus,1,1,30,3,2023
PKM-009,OBT-018,2023-04-01,53,147,16.0,terputus,1,1,30,4,2023
PKM-009,OBT-018,2023-05-01,124,165,16.0,terputus,1,1,30,5,2023
PKM-009,OBT-018,2023-06-01,174,189,16.0,terputus,1,1,30,6,2023
PKM-009,OBT-018,2023-07-01,103,181,16.0,terputus,1,1,30,7,2023
PKM-009,OBT-018,2023-08-01,59,175,16.0,terputus,1,1,30,8,2023
PKM-009,OBT-018,2023-09-01,181,180,16.0,terputus,1,1,30,9,2023
PKM-009,OBT-018,2023-10-01,72,219,16.0,terputus,1,1,30,10,2023
PKM-009,OBT-018,2023-11-01,123,341,16.0,terputus,1,1,30,11,2023
PKM-009,OBT-018,2023-12-01,139,220,16.0,terputus,1,1,30,12,2023
PKM-009,OBT-018,2024-01-01,134,210,16.0,terputus,1,1,30,1,2024
PKM-009,OBT-018,2024-02-01,119,209,16.0,terputus,1,1,30,2,2024
PKM-009,OBT-018,2024-03-01,217,203,16.0,terputus,1,1,30,3,2024
PKM-009,OBT-018,2024-04-01,89,149,16.0,terputus,1,1,30,4,2024
PKM-009,OBT-018,2024-05-01,117,162,16.0,terputus,1,1,30,5,2024
PKM-009,OBT-018,2024-06-01,171,154,16.0,terputus,1,1,30,6,2024
PKM-009,OBT-018,2024-07-01,115,173,16.0,terputus,1,1,30,7,2024
PKM-009,OBT-018,2024-08-01,81,203,16.0,terputus,1,1,30,8,2024
PKM-009,OBT-018,2024-09-01,215,189,16.0,terputus,1,1,30,9,2024
PKM-009,OBT-018,2024-10-01,59,207,16.0,terputus,1,1,30,10,2024
PKM-009,OBT-018,2024-11-01,167,310,16.0,terputus,1,1,30,11,2024
PKM-009,OBT-018,2024-12-01,207,251,16.0,terputus,1,1,30,12,2024
PKM-009,OBT-018,2025-01-01,92,183,16.0,terputus,1,1,30,1,2025
PKM-009,OBT-018,2025-02-01,91,201,16.0,terputus,1,1,30,2,2025
PKM-009,OBT-019,2023-03-01,111,187,16.0,terputus,1,1,30,3,2023
PKM-009,OBT-019,2023-04-01,77,130,16.0,terputus,1,1,30,4,2023
PKM-009,OBT-019,2023-05-01,144,139,16.0,terputus,1,1,30,5,2023
PKM-009,OBT-019,2023-06-01,138,150,16.0,terputus,1,1,30,6,2023
PKM-009,OBT-019,2023-07-01,70,172,16.0,terputus,1,1,30,7,2023
PKM-009,OBT-019,2023-08-01,103,160,16.0,terputus,1,1,30,8,2023
PKM-009,OBT-019,2023-09-01,162,180,16.0,terputus,1,1,30,9,2023
PKM-009,OBT-019,2023-10-01,100,166,16.0,terputus,1,1,30,10,2023
PKM-009,OBT-019,2023-11-01,245,753,16.0,terputus,1,1,30,11,2023
PKM-009,OBT-019,2023-12-01,133,229,16.0,terputus,1,1,30,12,2023
PKM-009,OBT-019,2024-01-01,100,203,16.0,terputus,1,1,30,1,2024
PKM-009,OBT-019,2024-02-01,171,180,16.0,terputus,1,1,30,2,2024
PKM-009,OBT-019,2024-03-01,124,184,16.0,terputus,1,1,30,3,2024
PKM-009,OBT-019,2024-04-01,109,140,16.0,terputus,1,1,30,4,2024
PKM-009,OBT-019,2024-05-01,73,149,16.0,terputus,1,1,30,5,2024
PKM-009,OBT-019,2024-06-01,108,167,16.0,terputus,1,1,30,6,2024
PKM-009,OBT-019,2024-07-01,141,180,16.0,terputus,1,1,30,7,2024
PKM-009,OBT-019,2024-08-01,183,159,16.0,terputus,1,1,30,8,2024
PKM-009,OBT-019,2024-09-01,109,187,16.0,terputus,1,1,30,9,2024
PKM-009,OBT-019,2024-10-01,80,197,16.0,terputus,1,1,30,10,2024
PKM-009,OBT-019,2024-11-01,304,808,16.0,terputus,1,1,30,11,2024
PKM-009,OBT-019,2024-12-01,256,239,16.0,terputus,1,1,30,12,2024
PKM-009,OBT-019,2025-01-01,124,187,16.0,terputus,1,1,30,1,2025
PKM-009,OBT-019,2025-02-01,89,179,16.0,terputus,1,1,30,2,2025
PKM-009,OBT-020,2023-03-01,124,153,16.0,terputus,1,1,30,3,2023
PKM-009,OBT-020,2023-04-01,138,120,16.0,terputus,1,1,30,4,2023
PKM-009,OBT-020,2023-05-01,135,153,16.0,terputus,1,1,30,5,2023
PKM-009,OBT-020,2023-06-01,143,161,16.0,terputus,1,1,30,6,2023
PKM-009,OBT-020,2023-07-01,143,140,16.0,terputus,1,1,30,7,2023
PKM-009,OBT-020,2023-08-01,65,161,16.0,terputus,1,1,30,8,2023
PKM-009,OBT-020,2023-09-01,206,164,16.0,terputus,1,1,30,9,2023
PKM-009,OBT-020,2023-10-01,97,195,16.0,terputus,1,1,30,10,2023
PKM-009,OBT-020,2023-11-01,132,295,16.0,terputus,1,1,30,11,2023
PKM-009,OBT-020,2023-12-01,253,208,16.0,terputus,1,1,30,12,2023
PKM-009,OBT-020,2024-01-01,155,183,16.0,terputus,1,1,30,1,2024
PKM-009,OBT-020,2024-02-01,123,176,16.0,terputus,1,1,30,2,2024
PKM-009,OBT-020,2024-03-01,63,152,16.0,terputus,1,1,30,3,2024
PKM-009,OBT-020,2024-04-01,75,117,16.0,terputus,1,1,30,4,2024
PKM-009,OBT-020,2024-05-01,132,145,16.0,terputus,1,1,30,5,2024
PKM-009,OBT-020,2024-06-01,99,152,16.0,terputus,1,1,30,6,2024
PKM-009,OBT-020,2024-07-01,86,165,16.0,terputus,1,1,30,7,2024
PKM-009,OBT-020,2024-08-01,110,169,16.0,terputus,1,1,30,8,2024
PKM-009,OBT-020,2024-09-01,114,153,16.0,terputus,1,1,30,9,2024
PKM-009,OBT-020,2024-10-01,81,171,16.0,terputus,1,1,30,10,2024
PKM-009,OBT-020,2024-11-01,122,332,16.0,terputus,1,1,30,11,2024
PKM-009,OBT-020,2024-12-01,255,217,16.0,terputus,1,1,30,12,2024
PKM-009,OBT-020,2025-01-01,139,158,16.0,terputus,1,1,30,1,2025
PKM-009,OBT-020,2025-02-01,84,148,16.0,terputus,1,1,30,2,2025
PKM-009,OBT-021,2023-03-01,185,172,16.0,terputus,1,1,30,3,2023
PKM-009,OBT-021,2023-04-01,37,128,16.0,terputus,1,1,30,4,2023
PKM-009,OBT-021,2023-05-01,41,119,16.0,terputus,1,1,30,5,2023
PKM-009,OBT-021,2023-06-01,153,141,16.0,terputus,1,1,30,6,2023
PKM-009,OBT-021,2023-07-01,151,145,16.0,terputus,1,1,30,7,2023
PKM-009,OBT-021,2023-08-01,100,162,16.0,terputus,1,1,30,8,2023
PKM-009,OBT-021,2023-09-01,100,163,16.0,terputus,1,1,30,9,2023
PKM-009,OBT-021,2023-10-01,112,157,16.0,terputus,1,1,30,10,2023
PKM-009,OBT-021,2023-11-01,107,246,16.0,terputus,1,1,30,11,2023
PKM-009,OBT-021,2023-12-01,88,187,16.0,terputus,1,1,30,12,2023
PKM-009,OBT-021,2024-01-01,102,146,16.0,terputus,1,1,30,1,2024
PKM-009,OBT-021,2024-02-01,119,142,16.0,terputus,1,1,30,2,2024
PKM-009,OBT-021,2024-03-01,78,146,16.0,terputus,1,1,30,3,2024
PKM-009,OBT-021,2024-04-01,36,123,16.0,terputus,1,1,30,4,2024
PKM-009,OBT-021,2024-05-01,83,131,16.0,terputus,1,1,30,5,2024
PKM-009,OBT-021,2024-06-01,115,151,16.0,terputus,1,1,30,6,2024
PKM-009,OBT-021,2024-07-01,148,148,16.0,terputus,1,1,30,7,2024
PKM-009,OBT-021,2024-08-01,146,159,16.0,terputus,1,1,30,8,2024
PKM-009,OBT-021,2024-09-01,116,142,16.0,terputus,1,1,30,9,2024
PKM-009,OBT-021,2024-10-01,135,174,16.0,terputus,1,1,30,10,2024
PKM-009,OBT-021,2024-11-01,55,276,16.0,terputus,1,1,30,11,2024
PKM-009,OBT-021,2024-12-01,215,204,16.0,terputus,1,1,30,12,2024
PKM-009,OBT-021,2025-01-01,179,149,16.0,terputus,1,1,30,1,2025
